course_id;course_slug;course_name;source_kind;discipline;subject;question_count
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
65;transpetro-2026-04-engenharia-de-seguran-a-de-processo;Transpetro 2026 — Engenharia de Segurança de Processo;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia de Segurança do Trabalho;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
64;transpetro-2026-04-engenharia-de-seguran-a-do-trabalho;Transpetro 2026 — Engenharia de Segurança do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia de Telecomunicações;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
47;transpetro-2026-04-engenharia-de-telecomunica-es;Transpetro 2026 — Engenharia de Telecomunicações;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Elétrica;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
60;transpetro-2026-04-engenharia-el-trica;Transpetro 2026 — Engenharia Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Geotécnica;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
63;transpetro-2026-04-engenharia-geot-cnica;Transpetro 2026 — Engenharia Geotécnica;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Mecânica;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
42;transpetro-2026-04-engenharia-mec-nica;Transpetro 2026 — Engenharia Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Naval;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
53;transpetro-2026-04-engenharia-naval;Transpetro 2026 — Engenharia Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Engenharia Química;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
67;transpetro-2026-04-engenharia-qu-mica;Transpetro 2026 — Engenharia Química;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Faixa de Dutos;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
11;transpetro-2026-03-faixa-de-dutos;Transpetro 2026 — Faixa de Dutos;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Inspeção de Equipamentos e Instalações;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
33;transpetro-2026-03-inspe-o-de-equipamentos-e-instala-es;Transpetro 2026 — Inspeção de Equipamentos e Instalações;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Manutenção - Elétrica;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
